letter,unit-0,unit-1,unit-2,unit-3,unit-4,unit-5,unit-6,unit-7,unit-8,unit-9,unit-10,unit-11,unit-12,unit-13,unit-14,unit-15,unit-16,unit-17,unit-18,unit-19,unit-20,unit-21,unit-22,unit-23,unit-24,unit-25,unit-26,unit-27
NIL 8,0.538322536,0.700702907,0.692790365,0.670815559,0.540246841,0.509349607,0.194955184,0.171220278,0.161070488,0.266862254,0.341871874,1.708030828,0.580747904,0.201499116,1.130366017,0.320930674,0.580747904,0.164260312,1.045098015,0.252885796,0.737590289,0.173851698,1.007753056,0.749367355,0.943672389,0.236998133,1.747002325,0.987796861
NIL 8,0.553614695,0.697485832,0.698861352,0.679451652,0.562465224,0.539939987,0.175694143,0.175694143,0.15405971,0.302275633,0.337852929,1.779827822,0.618128296,0.208543019,1.163361185,0.309230565,0.618128296,0.178790313,1.096771851,0.243730553,0.758543058,0.199120029,1.059163543,0.811834539,0.955089766,0.237169017,1.862505243,0.981723505
NIL 8,0.543306844,0.703237882,0.713477241,0.678582185,0.553979962,0.527144466,0.184579892,0.184579892,0.174575038,0.281635589,0.3487687,1.736923079,0.597439305,0.205396971,1.143019923,0.310622856,0.597439305,0.166378066,1.079856456,0.246886387,0.727515416,0.186016333,1.024844425,0.807619425,0.934720505,0.249567099,1.820425032,0.985657055
NIL 8,0.552946801,0.700863409,0.694896893,0.669711048,0.546212096,0.531617641,0.195791815,0.172459369,0.162596252,0.290178512,0.339510943,1.738525786,0.614648245,0.211999576,1.126793203,0.312760136,0.614648245,0.165816293,1.080317204,0.246052778,0.734568049,0.195453952,1.019635382,0.829878275,0.946136961,0.258369487,1.837733309,1.006653346
NIL 8,0.574372682,0.754774469,0.757314583,0.712132754,0.582553859,0.548348312,0.199106371,0.187759879,0.167692317,0.295601036,0.340458821,1.781631625,0.632563968,0.208528715,1.149282594,0.285209234,0.632563968,0.168914878,1.103927395,0.247067853,0.770512807,0.18332398,1.070684306,0.836823965,0.974925694,0.260051699,1.895268819,1.071004554
NIL 8,0.569458074,0.765479903,0.776157077,0.723918089,0.600248495,0.551383383,0.177917042,0.178311975,0.156008888,0.292948452,0.350455929,1.791031556,0.628640215,0.204066702,1.162391341,0.300065647,0.628640215,0.171063738,1.104806097,0.254669393,0.777515342,0.175127576,1.077275895,0.814627803,0.984545749,0.250210941,1.878483446,1.081967091
NIL 8,0.57919672,0.780234124,0.772639283,0.72960525,0.583704156,0.56494365,0.205132172,0.193065573,0.181400749,0.304547173,0.351798772,1.822216165,0.651596311,0.214839676,1.170708809,0.313731557,0.651596311,0.18418863,1.09567105,0.254545171,0.824776491,0.188872139,1.059664456,0.846813892,1.037236259,0.264916114,1.897988084,1.094540909
NIL 8,0.572687987,0.760033713,0.777806021,0.742123528,0.57714477,0.551671675,0.214757995,0.191268476,0.191268476,0.301124819,0.347845427,1.778359434,0.644273985,0.203177604,1.134449245,0.324558282,0.644273985,0.172071325,1.097976139,0.268115872,0.802132389,0.181727574,1.068873755,0.823584735,1.033323767,0.278276342,1.890414103,1.076702492
NIL 8,0.572812255,0.751274125,0.760969601,0.732567269,0.587533599,0.547397596,0.190895996,0.191268476,0.179362255,0.294673956,0.352520159,1.778359434,0.644273985,0.212425411,1.134449245,0.339562205,0.644273985,0.160071159,1.090691772,0.268115872,0.817774082,0.181727574,1.065539143,0.801777385,1.049724587,0.261939114,1.866886955,1.056213609
NIL 8,0.550591214,0.703513686,0.736615734,0.707397313,0.568222414,0.533019314,0.199313892,0.187631233,0.187265836,0.279186686,0.34022555,1.734737752,0.62031808,0.199313892,1.115826372,0.319674492,0.62031808,0.178655557,1.056292301,0.253198715,0.804184263,0.183198373,1.032685023,0.791478589,1.02201788,0.256957968,1.823514595,1.030626887
NIL 8,0.566983312,0.716088867,0.741894022,0.720941021,0.585139425,0.541695533,0.193217354,0.193217354,0.180788511,0.304193049,0.345133007,1.775044909,0.626733505,0.196201583,1.150120626,0.340258302,0.626733505,0.167439618,1.096783634,0.260736899,0.821433534,0.18865252,1.077542667,0.820991309,1.048019077,0.260736899,1.897466123,1.096253723
NIL 8,0.56471455,0.705789417,0.722393955,0.708129703,0.576434124,0.536545317,0.187871604,0.188238183,0.187871604,0.293549382,0.346736374,1.745570116,0.626299834,0.207736749,1.119435855,0.331489916,0.626299834,0.176129629,1.064058809,0.290005396,0.787325491,0.183790984,1.054557513,0.816384,1.024314899,0.263868076,1.870478601,1.048394675
NIL 8,0.569625748,0.750695635,0.758873913,0.741840143,0.585717196,0.55516326,0.206291739,0.193203322,0.194327696,0.299357822,0.356086205,1.786335611,0.644286661,0.222222222,1.142052835,0.345107942,0.644286661,0.171286728,1.089195635,0.2942193,0.816140731,0.177941101,1.077127356,0.818095988,1.061780749,0.267590991,1.893765332,1.113070168
NIL 8,0.574138517,0.752028886,0.769111726,0.744517676,0.594500342,0.556579753,0.196687904,0.194823521,0.184825821,0.30012163,0.362070284,1.806112897,0.637627903,0.213760218,1.168941127,0.346199386,0.637627903,0.188733775,1.086949794,0.294969997,0.820539257,0.194823521,1.072074189,0.830882039,1.059954551,0.24791098,1.896981852,1.144265295
NIL 8,0.584975668,0.758859046,0.765778156,0.748215604,0.598891075,0.554670136,0.183888632,0.183888632,0.178707628,0.289508254,0.356808266,1.810693988,0.627178285,0.214030952,1.18382646,0.350474493,0.627178285,0.178707628,1.107515054,0.274124987,0.811050842,0.19007148,1.090155634,0.831896642,1.035776216,0.263644971,1.913029556,1.141252228
NIL 8,0.575566591,0.757648707,0.756132271,0.745334605,0.584962199,0.554879231,0.1949874,0.183227873,0.174402032,0.313493757,0.352282983,1.807246691,0.627559322,0.222803321,1.179694292,0.349215148,0.627559322,0.178065485,1.121717273,0.271559606,0.80573625,0.203977662,1.10119278,0.831327092,1.034623005,0.254655364,1.925774733,1.136078483
NIL 8,0.58756815,0.762314325,0.785575244,0.757635113,0.594462519,0.560464638,0.185406211,0.201490961,0.179725017,0.30137729,0.353841397,1.821571081,0.612145555,0.229670537,1.2107216,0.361300232,0.612145555,0.180957431,1.139934985,0.294665366,0.788493333,0.190140748,1.136159278,0.840696957,1.024373293,0.258791199,1.968563125,1.154529434
NIL 8,0.594647751,0.75849587,0.78081075,0.741745154,0.595022726,0.565816842,0.174594591,0.186136617,0.186136617,0.310414042,0.362560083,1.832584053,0.609710761,0.230079993,1.222891935,0.341655711,0.609710761,0.190479731,1.163509625,0.293168817,0.788108648,0.18969747,1.139360024,0.866046866,1.037368704,0.259252572,1.997842703,1.172485049
NIL 8,0.592135576,0.759848394,0.768693081,0.738964862,0.610103519,0.566775429,0.157590229,0.178983989,0.164881451,0.312840557,0.36366976,1.851226335,0.596955292,0.218538328,1.254294606,0.317271616,0.596955292,0.198820918,1.166328981,0.26586335,0.776207552,0.189356775,1.15487021,0.886920222,0.982506803,0.266966523,2.018758466,1.173426065
NIL 8,0.615235459,0.77485309,0.810988108,0.779179714,0.625580415,0.568235161,0.149367043,0.17569283,0.140945116,0.30904261,0.38181461,1.885230849,0.60811545,0.22009389,1.277150136,0.271113343,0.60811545,0.202747027,1.206707517,0.236170031,0.7467329,0.195455709,1.209427111,0.860893094,0.90654372,0.254843065,2.022565245,1.132429286
NIL 8,0.640973923,0.832456552,0.852829387,0.820414598,0.659719427,0.601319939,0.161371629,0.203632626,0.183042965,0.314412995,0.386580331,1.946881264,0.645486518,0.239560608,1.302484962,0.318865546,0.645486518,0.211228978,1.218873529,0.246050238,0.803562313,0.201174195,1.225184934,0.941214582,0.970112329,0.275619599,2.12298122,1.211229045
NIL 8,0.636091593,0.837986556,0.85689653,0.823699328,0.669346263,0.617010577,0.145592647,0.19877529,0.175195813,0.328665525,0.390231753,1.968722704,0.647715491,0.23476109,1.321994064,0.341817306,0.647715491,0.205899096,1.227476404,0.248788825,0.826986742,0.205899096,1.226716335,0.957109718,1.004821343,0.274703657,2.143408603,1.244966123
NIL 8,0.649640453,0.853016188,0.889471229,0.834452202,0.670210444,0.606410814,0.147493267,0.216368149,0.187496374,0.332956046,0.407252388,1.976629906,0.666695672,0.245389083,1.309952797,0.319349321,0.666695672,0.208586979,1.214972151,0.243252128,0.85087126,0.208586979,1.205769862,0.960406574,1.030343668,0.274511876,2.130203136,1.240347346
NIL 8,0.658866035,0.851896299,0.889633407,0.845805717,0.680456744,0.599099687,0.177611208,0.22776132,0.188152417,0.326963319,0.403281319,1.947883894,0.669944623,0.24624769,1.278924035,0.320466712,0.669944623,0.22776132,1.174638529,0.252918472,0.844457819,0.217125212,1.188948998,0.954815126,1.007507744,0.272915739,2.108850045,1.209988804
NIL 8,0.661663181,0.827065111,0.87241098,0.839943205,0.702551053,0.62266076,0.184241565,0.230675116,0.214176468,0.334554339,0.415524428,1.976188529,0.718050368,0.248666167,1.266795422,0.357616985,0.718050368,0.233049194,1.14306846,0.258790411,0.8904179,0.225445532,1.143309216,1.044777313,1.056912589,0.267163146,2.144889381,1.279979931
NIL 8,0.671976082,0.854697134,0.877962165,0.842206108,0.694413743,0.632365756,0.160430911,0.214888665,0.204510086,0.34474535,0.426683778,2.000425768,0.694413743,0.248004908,1.310659148,0.343920928,0.694413743,0.217514694,1.190741472,0.264260212,0.871471473,0.221822333,1.169331156,1.044523587,1.059365785,0.278554721,2.165904678,1.299930121
NIL 8,0.684670473,0.839617987,0.872339689,0.849032044,0.70213797,0.632365756,0.172372675,0.214888665,0.195521392,0.3327335,0.426683778,2.006094046,0.705901371,0.236681575,1.30479811,0.316706174,0.705901371,0.236681575,1.175223657,0.272371479,0.877530945,0.217514694,1.175223657,1.02808775,1.045610123,0.278554721,2.14716862,1.289331993
NIL 8,0.658939105,0.847037259,0.875311947,0.822205756,0.703681239,0.626698436,0.170827855,0.212962813,0.193769111,0.336723773,0.396311995,1.982497767,0.670681837,0.232170941,1.312295302,0.283695737,0.670681837,0.215565307,1.217132959,0.261891887,0.842747322,0.196625812,1.199829604,1.025057801,1.036508293,0.294938718,2.182900768,1.292601193
NIL 8,0.669195654,0.881597819,0.909678523,0.845519014,0.704180993,0.619987407,0.156203071,0.216614685,0.16496883,0.345770237,0.399417744,1.973596358,0.615734626,0.213120671,1.365119427,0.263523138,0.615734626,0.216614685,1.251500601,0.27124449,0.813964089,0.194712385,1.266112373,0.971052492,1.004681235,0.293190997,2.205856592,1.258156571
NIL 8,0.666019903,0.824946038,0.871100013,0.819478144,0.690582428,0.600892613,0.155414728,0.20740862,0.151392223,0.331949407,0.404488219,1.960469706,0.647360922,0.226115788,1.314251384,0.257811665,0.647360922,0.209943239,1.224168927,0.263560304,0.807667767,0.191497697,1.250810738,0.928414485,0.971563235,0.273732494,2.14483504,1.187098607
NIL 8,0.638647715,0.801057263,0.837928491,0.789879172,0.629297345,0.590416911,0.172160935,0.228469373,0.190763155,0.31874321,0.373015359,1.91714598,0.648879007,0.236612573,1.268369065,0.282598094,0.648879007,0.210462391,1.17839098,0.245157279,0.813398422,0.202893607,1.166523558,0.917653491,0.991068296,0.272210339,2.055463456,1.150104342
NIL 8,0.636168661,0.837125776,0.850882285,0.792337663,0.656695488,0.601319939,0.185741533,0.227850259,0.193182871,0.327842204,0.382265683,1.938000707,0.646000236,0.23747441,1.292000471,0.318865546,0.646000236,0.201174195,1.202984623,0.246050238,0.825151966,0.201174195,1.187372048,0.952077806,1.012772962,0.282455409,2.114840265,1.186323904
NIL 8,0.62362397,0.836775985,0.858052942,0.800327391,0.647664727,0.603059256,0.182071592,0.236539301,0.19782125,0.314844055,0.384448665,1.936909155,0.663817218,0.25241396,1.274501145,0.296868085,0.663817218,0.208564985,1.195615102,0.25241396,0.839669743,0.207008509,1.173913304,0.932730971,1.039485643,0.287740001,2.09145678,1.16061388
NIL 8,0.605989151,0.799108666,0.819118967,0.765211502,0.588828886,0.554317688,0.161738994,0.19683583,0.148997403,0.302702757,0.362440508,1.846522046,0.620743424,0.227182726,1.225898876,0.29537345,0.620743424,0.185747846,1.148294525,0.219264505,0.786265012,0.185747846,1.13591363,0.798134845,0.951897367,0.252252298,1.909283109,1.066576224
NIL 8,0.538322536,0.708710148,0.716808916,0.670815559,0.556101546,0.534817087,0.182230455,0.182230455,0.183648612,0.282906913,0.35745312,1.765908548,0.620173673,0.193954552,1.145810215,0.326341688,0.620173673,0.173851698,1.06184429,0.249789118,0.801153663,0.189557452,0.986417026,0.805513495,1.027889717,0.243743878,1.785086894,1.036435713
NIL 8,0.57451606,0.76207811,0.796223362,0.752523407,0.602339152,0.562560396,0.194951634,0.193446193,0.182960756,0.29934392,0.362913063,1.798909836,0.646355304,0.205180672,1.15284234,0.331990669,0.646355304,0.191165805,1.065189861,0.257045155,0.844598131,0.194951634,1.029459363,0.823567491,1.064228808,0.25647584,1.846705209,1.114678611
NIL 8,0.587970942,0.790051243,0.796638805,0.76842932,0.609979412,0.571965983,0.193900758,0.197488126,0.190245756,0.300285875,0.380696463,1.863099258,0.683320333,0.222382504,1.18315003,0.355039494,0.683320333,0.195103876,1.061670893,0.283173458,0.87654477,0.232332002,0.998360591,0.866070438,1.114994946,0.239929787,1.851971164,1.150527248
NIL 8,0.576743097,0.806366164,0.83212504,0.801538785,0.63899278,0.575058352,0.177119397,0.189043346,0.159336431,0.324206664,0.34216418,1.838217259,0.615270321,0.218781762,1.224810886,0.389255766,0.615270321,0.180734451,1.112233514,0.307832215,0.834453753,0.190746474,1.115572472,0.893142627,1.077825418,0.27214352,1.991451654,1.291140575
NIL 8,0.594595523,0.824242203,0.858183942,0.81810632,0.645648986,0.599097967,0.160302871,0.168476347,0.147763531,0.321912742,0.378503675,1.893538684,0.621120813,0.215692711,1.274870158,0.368384429,0.621120813,0.184192215,1.186150626,0.284228827,0.804442653,0.192660074,1.155960441,0.897969194,1.037425303,0.28775246,2.016767136,1.283273966
NIL 8,0.610738994,0.869824935,0.921426903,0.879949756,0.696888631,0.620125901,0.111878727,0.084409572,0.100067376,0.346921206,0.416305447,2.004808393,0.627534338,0.177710367,1.379403388,0.313997232,0.627534338,0.188745542,1.29887596,0.280984761,0.819204313,0.180931965,1.229726799,0.892660015,1.069958093,0.280984761,2.055507413,1.369877588
NIL 8,0.631425473,0.898647388,0.964483192,0.922219172,0.733095358,0.636079581,0.129151956,0.135305459,0.134551662,0.356561191,0.439366731,2.041972116,0.659474357,0.205695945,1.382501359,0.342892497,0.659474357,0.205695945,1.286627725,0.273972672,0.855746858,0.205695945,1.242471224,0.951423925,1.083288998,0.276926641,2.126444371,1.392251602
NIL 8,0.604300942,0.862656864,0.919370869,0.877854039,0.694146754,0.627850782,0.127225549,0.144650633,0.144650633,0.351242788,0.428919078,2.014407247,0.679053241,0.210745673,1.337381996,0.347854515,0.679053241,0.202627821,1.235256518,0.269886145,0.857492926,0.214459539,1.182598529,0.954139898,1.076981643,0.269886145,2.065116433,1.36043002
NIL 8,0.623300464,0.867426162,0.923645984,0.881704809,0.695589959,0.627894684,0.127490065,0.12592571,0.113507901,0.349713177,0.429810846,2.020950723,0.674760905,0.211183836,1.346433824,0.3589435,0.674760905,0.203049106,1.267103015,0.268977434,0.858814265,0.195590641,1.247634034,0.911766492,1.071664045,0.281578448,2.09908187,1.363258499
NIL 8,0.622991823,0.872574432,0.929707715,0.888318024,0.706686593,0.609008283,0.113451695,0.094397516,0.107168785,0.360417799,0.441644093,2.027777401,0.645625033,0.199007438,1.382349843,0.309902572,0.645625033,0.191399225,1.32343687,0.253685702,0.80222463,0.207769865,1.253904792,0.918996439,1.024936608,0.268844244,2.087634504,1.342821029
NIL 8,0.610401994,0.863573648,0.928018424,0.885503921,0.694176681,0.611506223,0.111932627,0.150173377,0.142939727,0.364426229,0.423845886,2.003562748,0.636980396,0.208253004,1.366593952,0.314761478,0.636980396,0.211922943,1.251444809,0.255999711,0.833127705,0.211922943,1.207548221,0.949779831,1.038670195,0.275580274,2.088306836,1.321855312
NIL 8,0.649993705,0.858235666,0.915135794,0.873800793,0.691340067,0.611211763,0.131647342,0.19722707,0.180931965,0.325144948,0.411887671,2.010754831,0.670698381,0.216763299,1.342831565,0.344693759,0.670698381,0.216763299,1.19735571,0.265116813,0.876001806,0.227597233,1.157864792,0.974348449,1.075791416,0.275447573,2.071139938,1.310021513
NIL 8,0.610868879,0.825600832,0.850664776,0.829349931,0.670099888,0.599148483,0.151807639,0.178631565,0.169464782,0.310828048,0.384046325,1.915841461,0.620657222,0.210519318,1.297045037,0.357758984,0.620657222,0.207977744,1.174388389,0.264283507,0.825600832,0.226736245,1.129922115,0.924848527,1.042017461,0.264283507,2.020151976,1.233578537
NIL 8,0.628441001,0.834546337,0.87968908,0.830609776,0.668182302,0.599222609,0.153853157,0.193202022,0.162487044,0.316170181,0.394102556,1.945824895,0.636501957,0.213355941,1.310568282,0.37224345,0.636501957,0.210780121,1.171555325,0.26784457,0.864025707,0.229791381,1.126066703,0.912505176,1.085057082,0.257798964,2.006408161,1.253763453
NIL 8,0.620085714,0.823450827,0.849204765,0.809883987,0.659298645,0.594544721,0.164690165,0.185448282,0.151807639,0.310828048,0.397207055,1.941211862,0.661044067,0.218372572,1.280400576,0.358254153,0.661044067,0.207123623,1.174388389,0.25437146,0.867073846,0.207123623,1.158047615,0.869523788,1.065818371,0.25437146,1.999911361,1.222390531
NIL 8,0.606969536,0.808644285,0.834657032,0.778465531,0.62081215,0.577845636,0.149390751,0.182495811,0.159935609,0.297052762,0.389563418,1.90071141,0.630007834,0.223126439,1.271138856,0.343923337,0.630007834,0.194781709,1.161987346,0.259414991,0.829188548,0.194781709,1.122000054,0.832082036,1.04236443,0.23180575,1.921462247,1.195844019
NIL 8,0.596442154,0.791210158,0.836357127,0.790569415,0.626012693,0.584137155,0.158113883,0.176776695,0.145309548,0.294085849,0.376909553,1.863636738,0.617864675,0.211573896,1.246413775,0.343373565,0.617864675,0.174855152,1.185854123,0.286226616,0.780029452,0.176776695,1.160294697,0.789500355,1.016169942,0.248305065,1.932125283,1.150866301
NIL 8,0.573355671,0.768907598,0.802002566,0.76560223,0.614842568,0.555238458,0.151601583,0.16559331,0.163667741,0.293912453,0.3565389,1.787666664,0.580362314,0.204947523,1.207376808,0.328302502,0.580362314,0.17804703,1.131754656,0.276116446,0.758007917,0.188847394,1.07065351,0.817078753,1.003559997,0.258321637,1.871612225,1.131824679
NIL 8,0.589310903,0.797370931,0.824320541,0.786907263,0.63195229,0.570689528,0.155820323,0.168719221,0.163681687,0.302091393,0.35977406,1.822130827,0.581156433,0.210650763,1.240975461,0.36255586,0.581156433,0.192369509,1.146356236,0.275111863,0.797265924,0.194102603,1.117659501,0.82187931,1.033271034,0.256855111,1.924652351,1.186692229
NIL 8,0.629063506,0.881795673,0.913574491,0.869468417,0.685936489,0.619180696,0.155222625,0.188836473,0.177795981,0.358292016,0.392930983,1.958021282,0.639547353,0.231068051,1.320031307,0.344859821,0.639547353,0.219517941,1.199540519,0.295167974,0.835899416,0.208253004,1.175190071,0.976595822,1.062521259,0.28889762,2.105404801,1.338375521
NIL 8,0.661963121,0.949070346,0.980395449,0.933013486,0.727946125,0.665914231,0.133560492,0.176832335,0.181517447,0.385737326,0.4171054,2.047751051,0.668430685,0.229054354,1.379964566,0.350385786,0.668430685,0.229054354,1.222472337,0.253413216,0.897939813,0.233590524,1.167683063,1.055142804,1.101368032,0.278656649,2.153403319,1.383837146
NIL 8,0.656865345,0.919059329,0.96064699,0.924785611,0.747788618,0.645169478,0.178544596,0.225302955,0.19381293,0.351934466,0.432675539,2.009621527,0.719277697,0.245156119,1.293639261,0.367734179,0.719277697,0.237157447,1.169493795,0.273722228,0.916625903,0.249262873,1.161916848,1.045172611,1.111545318,0.286763845,2.164831971,1.362067703
NIL 8,0.664242632,0.919059329,0.968331025,0.932765116,0.747788618,0.655627726,0.173936216,0.211832709,0.191175896,0.351934466,0.435948118,2.004259424,0.698802456,0.24223997,1.319667702,0.367734179,0.698802456,0.237157447,1.182357621,0.302946612,0.87108078,0.229764832,1.177884191,1.037861918,1.069085667,0.274092874,2.15933812,1.35151729
NIL 8,0.645920719,0.897106627,0.949503211,0.904185322,0.718614831,0.630049451,0.151249561,0.197490348,0.184227091,0.331201383,0.428892757,1.960609663,0.627066245,0.216513117,1.335027675,0.343157923,0.627066245,0.227905126,1.17485053,0.293053523,0.851312396,0.239538277,1.150986663,1.004396859,1.068180141,0.270077876,2.109197844,1.329397591
NIL 8,0.655000021,0.895345537,0.93263978,0.910343993,0.739134973,0.638100468,0.142683602,0.185885999,0.19423903,0.349234715,0.423885297,2.005828265,0.675080759,0.235129257,1.332406913,0.337540379,0.675080759,0.235129257,1.191819332,0.322543589,0.87913599,0.235129257,1.163669951,1.03469871,1.120745389,0.275035231,2.16062153,1.365362103
NIL 8,0.669127011,0.943501187,0.973722826,0.942534429,0.769795485,0.674404714,0.14018395,0.202296379,0.197738429,0.371164884,0.477194666,2.115199298,0.73036147,0.242388172,1.387677303,0.356691078,0.73036147,0.244882799,1.221183235,0.316035511,0.952795937,0.256598495,1.188307433,1.102615867,1.1821539,0.268557585,2.244613578,1.420003538
NIL 8,0.726937114,0.974729737,1.030584802,1.007489928,0.855933108,0.720312031,0.159673889,0.250517007,0.258227021,0.377222476,0.48691754,2.205057678,0.788482134,0.253972578,1.42602893,0.40935881,0.788482134,0.266123148,1.222385095,0.33173146,1.036488364,0.298904807,1.179840839,1.27960688,1.276452509,0.291149314,2.420674372,1.515302924
NIL 8,0.778866477,0.975203212,1.051287477,1.007984814,0.859310324,0.723761315,0.148201014,0.254974665,0.258821944,0.399043442,0.538644939,2.224447357,0.817661405,0.252377233,1.43173225,0.331387541,0.817661405,0.259245895,1.256915856,0.349766952,0.981265314,0.292298089,1.209451032,1.360304484,1.189030321,0.298248787,2.490879476,1.512667066
NIL 8,0.860013819,1.17529054,1.295419959,1.197688627,1.064225958,0.795065402,0.134960707,0.268256928,0.294266907,0.542601367,0.596596298,2.551646287,0.94725011,0.318626494,1.615282346,0.373822427,0.94725011,0.307660724,1.471334537,0.379372586,1.120535,0.311518689,1.390150053,1.693523045,1.395402595,0.373822427,3.001393127,1.873261113
NIL 8,0.900557628,1.272604138,1.371588797,1.284154162,1.134558999,0.811212994,0.149603143,0.262102164,0.31930917,0.553621474,0.637156412,2.69712427,1.022744149,0.327953688,1.680123891,0.402432764,1.022744149,0.325097723,1.499352259,0.36304244,1.24893489,0.342330145,1.418383674,1.817693579,1.516052332,0.402432764,3.151199623,1.996344188
NIL 8,0.885338088,1.2505293,1.346127343,1.249588167,1.113024496,0.789079881,0.133944677,0.2662374,0.308697453,0.538516481,0.636396103,2.635615789,0.991285559,0.329438024,1.656804153,0.371008165,0.991285559,0.295057322,1.502644727,0.347258168,1.166316474,0.314829552,1.427564771,1.776480327,1.404300119,0.391452799,3.077097563,1.968950153
NIL 9,0.410829025,0.371510546,0.401789398,0.395091839,0.313905376,0.373973967,0.242535625,0.272824642,0.126989194,0.048507125,0.295543174,1.293621921,0.542326145,0.22927745,1.833609388,0.510941966,0.542326145,0.220212497,1.861580144,0.850689652,0.682387571,0.183227873,1.015235447,0.202140625,0.447406042,0.136569993,0.986566877,0.644589
NIL 9,0.40988847,0.37965251,0.405469058,0.384515325,0.298731436,0.377048297,0.244297614,0.286709921,0.09754604,0.016778429,0.300984627,1.281327221,0.547141458,0.21876395,1.825829232,0.531852381,0.547141458,0.220813305,1.865245209,0.845006729,0.702493408,0.1727445,1.02809473,0.200219462,0.460169637,0.109253214,1.005166542,0.657791457
NIL 9,0.411019679,0.386745612,0.405781789,0.384482855,0.304677193,0.377836789,0.245770345,0.28668571,0.097825951,0.016777012,0.29261341,1.288339089,0.550787036,0.218745476,1.83715561,0.522517075,0.550787036,0.226209875,1.872573112,0.86100568,0.702434086,0.172729912,1.020643708,0.188918395,0.473218819,0.109243989,1.019760845,0.655120307
NIL 9,0.406418852,0.37719946,0.408166898,0.386742773,0.300461948,0.380057642,0.247214936,0.287678664,0.105927314,0.016875624,0.287183263,1.274573349,0.554024458,0.212525692,1.826079793,0.537111647,0.554024458,0.228413928,1.881764534,0.878473099,0.723411384,0.174236224,1.012002921,0.207233766,0.469190915,0.109886104,1.003070981,0.671344489
NIL 9,0.41358877,0.374918178,0.403910774,0.38269328,0.296763943,0.383672904,0.24151099,0.297250043,0.092450033,0.015198692,0.296763943,1.276712724,0.557400494,0.222467525,1.829044312,0.54551448,0.557400494,0.236680282,1.902023822,0.869552475,0.729576783,0.160308377,1.042108361,0.217612149,0.449069262,0.096124967,1.02849784,0.663540835
NIL 9,0.405202891,0.380967582,0.402645484,0.389017082,0.288467976,0.374970109,0.240754434,0.303872661,0.084697114,0.016939423,0.296318879,1.279974892,0.555654383,0.220863052,1.830461208,0.534223313,0.555654383,0.22839971,1.896443852,0.859348123,0.717440053,0.167349153,1.046110512,0.208017216,0.440750631,0.0915356,1.036299564,0.644633514
NIL 9,0.408010674,0.39319535,0.413675793,0.392677062,0.299734162,0.385121278,0.24835078,0.299053941,0.091853688,0.007628034,0.298372169,1.288844256,0.566378283,0.222393484,1.850344607,0.550171096,0.566378283,0.23842944,1.908853487,0.87166765,0.728187604,0.161815028,1.046042344,0.21843364,0.453916071,0.103752474,1.032380443,0.668704941
NIL 9,0.400621285,0.383350997,0.412766237,0.377316003,0.299533796,0.376313629,0.249702013,0.29885403,0.099098147,0.015245869,0.290072437,1.277836658,0.570550033,0.223158068,1.846607675,0.559338493,0.570550033,0.238270055,1.914586136,0.911092151,0.760843704,0.168396125,1.016712002,0.212623852,0.50155201,0.113323067,1.001045418,0.712040835
NIL 9,0.402366971,0.390163341,0.422200455,0.380118449,0.295531393,0.377953395,0.256795109,0.30103378,0.099823995,0.007656151,0.306341724,1.283404762,0.570113417,0.222555761,1.852171502,0.544879177,0.570113417,0.240408016,1.915568352,0.916310457,0.754043419,0.169129902,1.013507831,0.20270735,0.506927392,0.113816866,1.010640923,0.705239144
NIL 9,0.39981882,0.378360074,0.400526089,0.373541922,0.293809483,0.379853213,0.237562817,0.287479787,0.090597223,0.010640104,0.285999195,1.266172411,0.559187844,0.219351369,1.82256632,0.540502636,0.559187844,0.228824095,1.874908957,0.85974413,0.724191793,0.166203742,1.0245763,0.199200258,0.461405273,0.102333246,1.016394535,0.656934894
NIL 9,0.408411222,0.389251692,0.401369121,0.382378744,0.296727898,0.396221317,0.251024361,0.31190637,0.105990721,0.023880022,0.287850865,1.290405357,0.554356091,0.219514436,1.841163672,0.537433157,0.554356091,0.237122731,1.904482323,0.919954428,0.72384441,0.181393883,1.000256582,0.201499851,0.506853126,0.117231211,0.991668072,0.703103457
NIL 9,0.408188069,0.400969384,0.431242013,0.403024146,0.314928393,0.402071455,0.272763028,0.324887596,0.108628294,0.024290025,0.315022052,1.326555629,0.564867127,0.23158472,1.889788915,0.56361233,0.564867127,0.248780138,1.959920552,0.943316494,0.762876948,0.184987318,1.033397122,0.197482533,0.539326077,0.134146047,1.023443417,0.733261099
NIL 9,0.408340207,0.389573639,0.421233325,0.386235826,0.300303832,0.38528729,0.257842538,0.309898255,0.114772422,0.030011632,0.308441616,1.2792183,0.571404445,0.218745476,1.848351688,0.548123244,0.571404445,0.243006204,1.930012781,0.940261358,0.763566042,0.180069791,1.010109895,0.182707748,0.520357904,0.131032654,0.983195897,0.702434086
NIL 9,0.41793983,0.391239814,0.410971445,0.391026817,0.298287252,0.391026817,0.258700317,0.313803516,0.104601172,0.023566953,0.30637039,1.282180869,0.576740691,0.218169405,1.855379384,0.560972694,0.576740691,0.247733407,1.933021773,0.93254883,0.762528424,0.179480567,1.015760283,0.209865007,0.500208232,0.12291019,0.99093363,0.708577981
